03 ASTRAL.4.11.2 200 33 500 estimated 0.8368369917221833
03 ASTRAL.4.11.2 200 33 50 estimated 0.8832060872321443
03 ASTRAL.4.11.2 200 3 1000 estimated 0.6736609158977434
03 ASTRAL.4.11.2 200 3 200 estimated 0.6835387836303279
03 ASTRAL.4.11.2 200 3 500 estimated 0.6704275662219612
03 ASTRAL.4.11.2 200 3 50 estimated 0.6816936927327875
03 ASTRAL.4.11.2 200 50 1000 estimated 0.8756869691700537
03 ASTRAL.4.11.2 200 50 200 estimated 0.9143803951342182
03 ASTRAL.4.11.2 200 50 500 estimated 0.8819165174713737
03 ASTRAL.4.11.2 200 50 50 estimated 0.9386501142859012
03 ASTRAL.4.11.2 200 5 1000 estimated 0.6908011254149403
03 ASTRAL.4.11.2 200 5 200 estimated 0.7048126959544108
03 ASTRAL.4.11.2 200 5 500 estimated 0.6882270424639542
03 ASTRAL.4.11.2 200 5 50 estimated 0.7039333527856466
03 ASTRAL.4.11.2 200 75 1000 estimated 0.9061635327491082
03 ASTRAL.4.11.2 200 75 200 estimated 0.9347846468362959
03 ASTRAL.4.11.2 200 75 500 estimated 0.9256051649139189
03 ASTRAL.4.11.2 200 75 50 estimated 0.9927326256334505
03 ASTRAL.4.11.2 200 7 1000 estimated 0.7062236568255491
03 ASTRAL.4.11.2 200 7 200 estimated 0.7215374096678633
03 ASTRAL.4.11.2 200 7 500 estimated 0.7027858815565643
03 ASTRAL.4.11.2 200 7 50 estimated 0.7161484134422732
03 ASTRAL.4.11.2 200 non 1000 estimated 0.5052746861366236
03 ASTRAL.4.11.2 200 non 200 estimated 0.5096552564889226
03 ASTRAL.4.11.2 200 non 500 estimated 0.5091225447907676
03 ASTRAL.4.11.2 200 non 50 estimated 0.5187477348437317
03 ASTRAL.4.11.2 400 0 1000 estimated 0.6250233304793654
03 ASTRAL.4.11.2 400 0 200 estimated 0.6278849553924332
03 ASTRAL.4.11.2 400 0 500 estimated 0.6258442439300922
03 ASTRAL.4.11.2 400 0 50 estimated 0.6239660393502119
03 ASTRAL.4.11.2 400 10 1000 estimated 0.7050249699323138
03 ASTRAL.4.11.2 400 10 200 estimated 0.7090845077009744
